Probe_ID	Gene_symbol	Ensembl_ID	Cytoband	Genomic_location_hg18	chromosome_name_hg18	start_position_hg18	end_position_hg18	Synonyms_0	Gene.Chosen	Genomic_location_hg19	chromosome_name_hg19	start_position_hg19	end_position_hg19	Genomic_location_hg38	chromosome_name_hg38	start_position_hg38	end_position_hg38	strand	Alias	gencode_seqnames_hg19	gencode_seqnames_hg38	gencode_start_hg19	gencode_start_hg38	gencode_end_hg19	gencode_end_hg38	Cytoband_hg19	Cytoband_hg38	Source
ILMN_1702384	ZNF706	ENSG00000120963	8q22.3a	chr8:102278483:102278532:-	8	102278483	102278532	PNAS-113; HSPC038; PNAS-106	YES	chr8:102209307:102209356:-	8	102209307	102209356	8:101197079:101197128:-	8	101197079	101197128	-	NA	chr8	chr8	102190106	101177878	102218421	101206193	8q22	8q22	iC10
ILMN_2204726	UBR5	ENSG00000104517	8q22.3b	chr8:103334966:103335015:-	8	103334966	103335015	NA	NO	chr8:103265790:103265839:-	8	103265790	103265839	8:102253562:102253611:-	8	102253562	102253611	-	NA	chr8	chr8	103265240	102253012	103425069	102412841	8q22	8q22	iC10
ILMN_1741253	UBR5	ENSG00000104517	8q22.3b	chr8:103335456:103335505:-	8	103335456	103335505	DD5; MGC57263; FLJ11310; HYD; EDD1; KIAA0896; EDD	YES	chr8:103266280:103266329:-	8	103266280	103266329	8:102254052:102254101:-	8	102254052	102254101	-	NA	chr8	chr8	103265240	102253012	103425069	102412841	8q22	8q22	iC10
ILMN_1656682	AZIN1	ENSG00000155096	8q22.3c	chr8:103908093:103908142:-	8	103908093	103908142	ODC1L; OAZIN; OAZI; MGC3832; MGC691	YES	chr8:103838917:103838966:-	8	103838917	103838966	8:102826689:102826738:-	8	102826689	102826738	-	NA	chr8	chr8	103838585	102826357	103906092	102893864	8q22	8q22	iC10
ILMN_1659801	ATP6V1C1	ENSG00000155097	8q22.3c	chr8:104154180:104154229:+	8	104154180	104154229	VATC; FLJ20057; ATP6D; Vma5; ATP6C	YES	chr8:104085004:104085053:+	8	104085004	104085053	8:103072776:103072825:+	8	103072776	103072825	+	NA	chr8	chr8	104033291	103021063	104085279	103073051	8q22	8q22	iC10
ILMN_1777366	TTC35	ENSG00000104412	8q23.1d	chr8:109568157:109568206:+	8	109568157	109568206	KIAA0103 ;EMC2	YES	chr8:109498981:109499030:+	8	109498981	109499030	8:108486752:108486801:+	8	108486752	108486801	+	EMC2	chr8	chr8	109455830	108443601	109499147	108486918	8q23	8q23	iC10
ILMN_1791896	EBAG9	ENSG00000147654	8q23.2a	chr8:110646085:110646134:+	8	110646085	110646134	EB9; RCAS1; PDAF	YES	chr8:110576909:110576958:+	8	110576909	110576958	8:109564680:109564729:+	8	109564680	109564729	+	NA	chr8	chr8	110551940	109539711	110578225	109565996	8q23	8q23	iC10
ILMN_1774860	UTP23	ENSG00000147679	8q24.11a	chr8:117848179:117848211:+,chr8:117851612:117851628:+	8	117848179	117848211	MGC14595	YES	chr8:117778998:117779030:+	8	117778998	117779030	8:116766759:116766791:+	8	116766759	116766791	+	NA	chr8	chr8	117778742	116766503	117861702	116849463	8q24	8q24	iC10
ILMN_1671603	DQ894708	ENSG00000164758	8q24.11b	chr8:118612188:118612237:+	8	118612188	118612237	TRAP25; MGC9890; MED30; THRAP6	YES	chr8:118543007:118543056:+	8	118543007	118543056	8:117530768:117530817:+	8	117530768	117530817	+	MED30	chr8	chr8	118532952	117520713	118552501	117540262	8q24	8q24	iC10
ILMN_1770653	MAL2	ENSG00000147676	8q24.12b	chr8:120326356:120326405:+	8	120326356	120326405		YES	chr8:120257175:120257224:+	8	120257175	120257224	8:119244935:119244984:+	8	119244935	119244984	+	NA	chr8	chr8	120177273	119165034	120257913	119245673	8q24	8q24	iC10
ILMN_1694888	TAF2	ENSG00000064313	8q24.12b-q24.12c	chr8:120813012:120813061:-	8	120813012	120813061	TAF2B; CIF150; TAFII150	YES	chr8:120743831:120743880:-	8	120743831	120743880	8:119731591:119731640:-	8	119731591	119731640	-	NA	chr8	chr8	120743015	119730775	120845103	119832863	8q24	8q24	iC10
ILMN_1776577	DSCC1	ENSG00000136982	8q24.12c	chr8:120915533:120915582:-	8	120915533	120915582	hDCC1; MGC5528; DCC1	YES	chr8:120846352:120846401:-	8	120846352	120846401	8:119834112:119834161:-	8	119834112	119834161	-	NA	chr8	chr8	120846216	119833976	120868250	119856010	8q24	8q24	iC10
ILMN_1671158	MRPL13	ENSG00000172172	8q24.12c	chr8:121477387:121477436:-	8	121477387	121477436	L13mt; RPL13; L13; RPML13	YES	chr8:121408206:121408255:-	8	121408206	121408255	8:120395967:120396016:-	8	120395967	120396016	-	NA	chr8	chr8	121393000	120380761	121457642	120445402	8q24	8q24	iC10
ILMN_1660222	MTBP	ENSG00000172167	8q24.12c	chr8:121600171:121600220:+	8	121600171	121600220	MDM2BP	YES	chr8:121530990:121531039:+	8	121530990	121531039	8:120518750:120518799:+	8	120518750	120518799	+	NA	chr8	chr8	121457640	120445400	121554373	120542133	8q24	8q24	iC10
ILMN_2209748	DERL1	ENSG00000136986	8q24.13b	chr8:124095157:124095206:-	8	124095157	124095206	DER-1; FLJ42092; MGC3067; FLJ13784; PRO2577; DER1	YES	chr8:124025976:124026025:-	8	124025976	124026025	8:123013736:123013785:-	8	123013736	123013785	-	NA	chr8	chr8	124025404	123013164	124054663	123042423	8q24	8q24	iC10
ILMN_1744240	WDR67	ENSG00000156787	8q24.13b	chr8:124233315:124233364:+	8	124233315	124233364	Gm85; MGC126773; MGC104222; MGC138159; MGC21654 ;TBC1D31	YES	chr8:124164134:124164183:+	8	124164134	124164183	8:123151894:123151943:+	8	123151894	123151943	+	TBC1D31	chr8	chr8	124054208	123041968	124164393	123152153	8q24	8q24	iC10
ILMN_1742074	C8orf76	ENSG00000189376	8q24.13b	chr8:124301628:124301677:-	8	124301628	124301677	MGC9784; FLJ14825	YES	chr8:124232447:124232496:-	8	124232447	124232496	8:123220207:123220256:-	8	123220207	123220256	-	NA	chr8	chr8	124232197	123219957	124253638	123241398	8q24	8q24	iC10
ILMN_2048700	ATAD2	ENSG00000156802	8q24.13b-q24.13c	chr8:124407325:124407374:-	8	124407325	124407374	DKFZp667N1320; MGC29843; MGC131938; MGC5254; MGC142216; PRO2000	YES	chr8:124338144:124338193:-	8	124338144	124338193	8:123325904:123325953:-	8	123325904	123325953	-	NA	chr8	chr8	124332090	123319850	124428590	123416350	8q24	8q24	iC10
ILMN_1695491	WDYHV1	ENSG00000156795	8q24.13c	chr8:124523099:124523148:+	8	124523099	124523148	FLJ10204	YES	chr8:124453918:124453967:+	8	124453918	124453967	8:123441678:123441727:+	8	123441678	123441727	+	NA	chr8	chr8	124428965	123416725	124482268	123470028	8q24	8q24	iC10
ILMN_1777322	FAM91A1	ENSG00000176853	8q24.13c	chr8:124894066:124894115:+	8	124894066	124894115	DKFZp666B104; FLJ23790	YES	chr8:124824885:124824934:+	8	124824885	124824934	8:123812645:123812694:+	8	123812645	123812694	+	NA	chr8	chr8	124780696	123768456	124827692	123815452	8q24	8q24	iC10
ILMN_1772241	SQLE	ENSG00000104549	8q24.13d	chr8:126092980:126093029:+	8	126092980	126093029		YES	chr8:126023798:126023847:+	8	126023798	126023847	8:125011556:125011605:+	8	125011556	125011605	+	NA	chr8	chr8	126010739	124998497	126034525	125022283	8q24	8q24	iC10
ILMN_2041293	SQLE	ENSG00000104549	8q24.13d	chr8:126103252:126103301:+	8	126103252	126103301	NA	NO	chr8:126034070:126034119:+	8	126034070	126034119	8:125021828:125021877:+	8	125021828	125021877	+	NA	chr8	chr8	126010739	124998497	126034525	125022283	8q24	8q24	iC10
ILMN_1693210	NSMCE2	ENSG00000156831	8q24.13d-q24.13e	chr8:126448325:126448374:+	8	126448325	126448374	FLJ32440; MMS21; NSE2; C8orf36	YES	chr8:126379143:126379192:+	8	126379143	126379192	8:125366901:125366950:+	8	125366901	125366950	+	NA	chr8	chr8	126103921	125091679	126379362	125367120	8q24	8q24	iC10
ILMN_1670807	FAM84B	ENSG00000168672	8q24.21a	chr8:127634493:127634542:-	8	127634493	127634542	BCMP101; NSE2	YES	chr8:127565311:127565360:-	8	127565311	127565360	8:126553066:126553115:-	8	126553066	126553115	-	NA	chr8	chr8	127564687	126552442	127570638	126558393	8q24	8q24	iC10
ILMN_1664776	EFR3A	ENSG00000132294	8q24.22b	chr8:133094483:133094532:+	8	133094483	133094532	KIAA0143; DKFZp781J0562	YES	chr8:133025301:133025350:+	8	133025301	133025350	8:132013054:132013103:+	8	132013054	132013103	+	NA	chr8	chr8	132916335	131904088	133025889	132013642	8q24	8q24	iC10
ILMN_2361185	PHF20L1	ENSG00000129292	8q24.22b	chr8:133880250:133880288:+,chr8:133885246:133885256:+	8	133880250	133880288	NA	NO	chr8:133811068:133811106:+	8	133811068	133811106	8:132798822:132798860:+	8	132798822	132798860	+	NA	chr8	chr8	133787604	132775358	133861052	132848807	8q24	8q24	iC10
ILMN_1732985	PHF20L1	ENSG00000129292	8q24.22b	chr8:133928519:133928568:+	8	133928519	133928568	CGI-72; MGC64923	YES	chr8:133859337:133859386:+	8	133859337	133859386	8:132847092:132847141:+	8	132847092	132847141	+	NA	chr8	chr8	133787604	132775358	133861052	132848807	8q24	8q24	iC10
ILMN_1683313	ST3GAL1	ENSG00000008513	8q24.22c	chr8:134540673:134540722:-	8	134540673	134540722	ST3O; SIATFL; ST3GalA.1; 1; ST3GalIA; SIAT4A; MGC9183; Gal-NAc6S; ST3GalA	YES	chr8:134471491:134471540:-	8	134471491	134471540	8:133459248:133459297:-	8	133459248	133459297	-	NA	chr8	chr8	134467091	133454848	134584183	133571940	8q24	8q24	iC10
ILMN_1711368	TRAPPC9	ENSG00000167632	8q24.3b	chr8:140811935:140811984:-	8	140811935	140811984	IBP; KIAA1882; T1; MGC4769; MGC4737	YES	chr8:140742753:140742802:-	8	140742753	140742802	8:139730510:139730559:-	8	139730510	139730559	-	NA	chr8	chr8	140739968	139727725	141468678	140458579	8q24	8q24	iC10
ILMN_1695719	EIF2C2	ENSG00000123908	8q24.3c	chr8:141610651:141610700:-	8	141610651	141610700	MGC3183; Q10; AGO2	YES	chr8:141541469:141541518:-	8	141541469	141541518	8:140531370:140531419:-	8	140531370	140531419	-	AGO2	chr8	chr8	141530255	140520156	141645718	140635619	8q24	8q24	iC10
ILMN_1714364	PTK2	ENSG00000169398	8q24.3c	chr8:141737858:141737907:-	8	141737858	141737907	pp125FAK; FAK; FAK1; FADK	YES	chr8:141668676:141668725:-	8	141668676	141668725	8:140658577:140658626:-	8	140658577	140658626	-	NA	chr8	chr8	141667999	140657900	142012315	141002216	8q24	8q24	iC10
ILMN_1777740	C8orf55	ENSG00000130193	8q24.3e	chr8:143815226:143815275:+	8	143815226	143815275	DSCD75 ;THEM6	YES	chr8:143818224:143818273:+	8	143818224	143818273	8:142736806:142736855:+	8	142736806	142736855	+	THEM6	chr8	chr8	143808621	142727203	143818345	142736927	8q24	8q24	iC10
ILMN_1782751	GLI4	ENSG00000221850	8q24.3f	chr8:144430101:144430150:+	8	144430101	144430150	HKR4	YES	chr8:144358726:144358775:+	8	144358726	144358775	8:143276556:143276605:+	8	143276556	143276605	+	NA	chr8	chr8	144349603	143267433	144359101	143276931	8q24	8q24	iC10
ILMN_2405628	TOP1MT	ENSG00000184428	8q24.3f	chr8:144463613:144463630:-,chr8:144463057:144463088:-	8	144463613	144463630	NA	NO	chr8:144392238:144392255:-	8	144392238	144392255	8:143310068:143310085:-	8	143310068	143310085	-	NA	chr8	chr8	144386554	143304384	144442149	143359979	8q24	8q24	iC10
ILMN_2293374	TOP1MT	ENSG00000184428	8q24.3f	chr8:144474750:144474799:-	8	144474750	144474799	NA	NO	chr8:144403375:144403424:-	8	144403375	144403424	8:143321205:143321254:-	8	143321205	143321254	-	NA	chr8	chr8	144386554	143304384	144442149	143359979	8q24	8q24	iC10
ILMN_1796508	TOP1MT	ENSG00000184428	8q24.3f	chr8:144478085:144478134:-	8	144478085	144478134	NA	NO	chr8:144406710:144406759:-	8	144406710	144406759	8:143324540:143324589:-	8	143324540	143324589	-	NA	chr8	chr8	144386554	143304384	144442149	143359979	8q24	8q24	iC10
ILMN_1683740	TOP1MT	ENSG00000184428	8q24.3f	chr8:144478891:144478924:-,chr8:144478159:144478174:-	8	144478891	144478924		YES	chr8:144407516:144407549:-	8	144407516	144407549	8:143325346:143325379:-	8	143325346	143325379	-	NA	chr8	chr8	144386554	143304384	144442149	143359979	8q24	8q24	iC10
ILMN_1702389	ZC3H3	ENSG00000014164	8q24.3f	chr8:144590983:144591032:-	8	144590983	144591032	KIAA0150; ZC3HDC3	YES	chr8:144519840:144519889:-	8	144519840	144519889	8:143437670:143437719:-	8	143437670	143437719	-	NA	chr8	chr8	144519825	143437655	144623623	143541453	8q24	8q24	iC10
ILMN_2408039	EEF1D	ENSG00000104529	8q24.3g	chr8:144733858:144733907:-	8	144733858	144733907	NA	NO	chr8:144662715:144662764:-	8	144662715	144662764	8:143580545:143580594:-	8	143580545	143580594	-	NA	chr8	chr8	144661867	143579697	144681711	143599541	8q24	8q24	iC10
ILMN_1782543	EEF1D	ENSG00000104529	8q24.3g	chr8:144733990:144734039:-	8	144733990	144734039	EF-1D; FP1047; FLJ20897	YES	chr8:144662847:144662896:-	8	144662847	144662896	8:143580677:143580726:-	8	143580677	143580726	-	NA	chr8	chr8	144661867	143579697	144681711	143599541	8q24	8q24	iC10
ILMN_1782021	ZNF707	ENSG00000181135	8q24.3g	chr8:144849303:144849352:+	8	144849303	144849352		YES	chr8:144777315:144777364:+	8	144777315	144777364	8:143695145:143695194:+	8	143695145	143695194	+	NA	chr8	chr8	144766622	143684452	144796068	143713898	8q24	8q24	iC10
ILMN_1751328	FAM83H	ENSG00000180921	8q24.3g	chr8:144878339:144878388:-	8	144878339	144878388	FLJ46072	YES	chr8:144806351:144806400:-	8	144806351	144806400	8:143724181:143724230:-	8	143724181	143724230	-	NA	chr8	chr8	144806103	143723933	144815971	143733801	8q24	8q24	iC10
ILMN_1726516	SCRIB	ENSG00000180900	8q24.3g	chr8:144945131:144945180:-	8	144945131	144945180	CRIB1; SCRB1; Vartul; SCRIB1	YES	chr8:144873143:144873192:-	8	144873143	144873192	8:143790973:143791022:-	8	143790973	143791022	-	NA	chr8	chr8	144873090	143790920	144897549	143815379	8q24	8q24	iC10
ILMN_2324029	SCRIB	ENSG00000180900	8q24.3g	chr8:144946741:144946790:-	8	144946741	144946790	NA	NO	chr8:144874753:144874802:-	8	144874753	144874802	8:143792583:143792632:-	8	143792583	143792632	-	NA	chr8	chr8	144873090	143790920	144897549	143815379	8q24	8q24	iC10
ILMN_1779404	PUF60	ENSG00000179950	8q24.3g	chr8:144970636:144970685:-	8	144970636	144970685	FIR; RoBPI; SIAHBP1; FLJ31379; PUF60	YES	chr8:144898648:144898697:-	8	144898648	144898697	8:143816478:143816527:-	8	143816478	143816527	-	NA	chr8	chr8	144898514	143816344	144912029	143829859	8q24	8q24	iC10
ILMN_1796490	GRINA	ENSG00000178719	8q24.3g	chr8:145139240:145139289:+	8	145139240	145139289	NA	NO	chr8:145067252:145067301:+	8	145067252	145067301	8:143993084:143993133:+	8	143993084	143993133	+	NA	chr8	chr8	145064226	143990058	145067583	143993415	8q24	8q24	iC10
ILMN_2370872	GRINA	ENSG00000178719	8q24.3g	chr8:145139423:145139472:+	8	145139423	145139472	HNRGW; NMDARA1; TMBIM3; MGC99687	YES	chr8:145067435:145067484:+	8	145067435	145067484	8:143993267:143993316:+	8	143993267	143993316	+	NA	chr8	chr8	145064226	143990058	145067583	143993415	8q24	8q24	iC10
ILMN_1745271	EXOSC4	ENSG00000178896	8q24.3g	chr8:145207037:145207040:+,chr8:145207133:145207178:+	8	145207037	145207040	p12A; hRrp41p; RRP41A; RRP41; Rrp41p; FLJ20591; Ski6p; SKI6	YES	chr8:145135049:145135052:+	8	145135049	145135052	8:144080146:144080149:+	8	144080146	144080149	+	NA	chr8	chr8	145133529	144078626	145135550	144080647	8q24	8q24	iC10
ILMN_1769702	GPAA1	ENSG00000197858	8q24.3g	chr8:145212296:145212345:+	8	145212296	145212345	hGAA1; GAA1	YES	chr8:145140308:145140357:+	8	145140308	145140357	8:144085405:144085454:+	8	144085405	144085454	+	NA	chr8	chr8	145137493	144082590	145141119	144086216	8q24	8q24	iC10
ILMN_1815115	CYC1	ENSG00000179091	8q24.3g	chr8:145224237:145224286:+	8	145224237	145224286	UQCR4	YES	chr8:145152249:145152298:+	8	145152249	145152298	8:144097346:144097395:+	8	144097346	144097395	+	NA	chr8	chr8	145149930	144095027	145152428	144097525	8q24	8q24	iC10
ILMN_1794780	SHARPIN	ENSG00000179526	8q24.3g	chr8:145226186:145226235:-	8	145226186	145226235	DKFZP434N1923; SIPL1	YES	chr8:145154198:145154247:-	8	145154198	145154247	8:144099295:144099344:-	8	144099295	144099344	-	NA	chr8	chr8	145153536	144098633	145163027	144108124	8q24	8q24	iC10
ILMN_1713985	MAF1	ENSG00000179632	8q24.3g	chr8:145234159:145234208:+	8	145234159	145234208	MGC31779; MGC20332; MGC39758	YES	chr8:145162171:145162220:+	8	145162171	145162220	8:144107268:144107317:+	8	144107268	144107317	+	NA	chr8	chr8	145159402	144104499	145162514	144107611	8q24	8q24	iC10
ILMN_1763955	BOP1	ENSG00000170727		chr8:145459726:145459775:-	8	145459726	145459775		YES	chr8:145488918:145488967:-	8	145488918	145488967	8:144264929:144264978:-	8	144264929	144264978	-	NA	chr8	chr8	145486055	144262102	145515082	144291370	8q24	8q24	iC10
ILMN_1667060	HSF1	ENSG00000185122	8q24.3g-q24.3h	chr8:145486206:145486255:+	8	145486206	145486255	HSTF1	YES	chr8:145515398:145515447:+	8	145515398	145515447	8:144291716:144291765:+	8	144291716	144291765	+	NA	chr8	chr8	145515273	144291591	145538385	144314722	8q24	8q24	iC10
ILMN_1665621	HSF1	ENSG00000185122		chr8:145486364:145486364:+,chr8:145503400:145503448:+	8	145486364	145486364	NA	NO	chr8:145515556:145515556:+	8	145515556	145515556	8:144291874:144291874:+	8	144291874	144291874	+	NA	chr8	chr8	145515273	144291591	145538385	144314722	8q24	8q24	iC10
ILMN_1679867	HSF1	ENSG00000185122		chr8:145508005:145508054:+	8	145508005	145508054	NA	NO	chr8:145537197:145537246:+	8	145537197	145537246	8:144313511:144313560:+	8	144313511	144313560	+	NA	chr8	chr8	145515273	144291591	145538385	144314722	8q24	8q24	iC10
ILMN_1704091	DGAT1	ENSG00000185000	8q24.3h	chr8:145510887:145510895:-,chr8:145510845:145510885:-	8	145510887	145510895	ARGP1; DGAT	YES	chr8:145540037:145540080:-	8	145540037	145540080	8:144316374:144316417:-	8	144316374	144316417	-	NA	chr8	chr8	145538247	144314584	145550573	144326910	8q24	8q24	iC10
ILMN_1799389	FBXL6	ENSG00000182325	8q24.3h	chr8:145549936:145549985:-	8	145549936	145549985	PP14630; FBL6	YES	chr8:145579128:145579177:-	8	145579128	145579177	8:144355468:144355517:-	8	144355468	144355517	-	NA	chr8	chr8	145579091	144355431	145583036	144359376	8q24	8q24	iC10
ILMN_2352216	FBXL6	ENSG00000182325	8q24.3h	chr8:145550436:145550479:-,chr8:145550141:145550146:-	8	145550436	145550479	NA	NO	chr8:145579628:145579671:-	8	145579628	145579671	8:144355968:144356011:-	8	144355968	144356011	-	NA	chr8	chr8	145579091	144355431	145583036	144359376	8q24	8q24	iC10
ILMN_2041577	GPR172A	ENSG00000185803	8q24.3h	chr8:145555566:145555615:+	8	145555566	145555615	GPCR41; PAR1; D15Ertd747e; GPCR ;SLC52A2	YES	chr8:145584758:145584807:+	8	145584758	145584807	8:144361098:144361147:+	8	144361098	144361147	+	SLC52A2	chr8	chr8	145577795	144354135	145584946	144361286	8q24	8q24	iC10
ILMN_1761309	ADCK5	ENSG00000173137	8q24.3h	chr8:145588894:145588915:+,chr8:145588992:145589019:+	8	145588894	145588915	MGC126708; FLJ35454	YES	chr8:145618086:145618107:+	8	145618086	145618107	8:144392871:144392892:+	8	144392871	144392892	+	NA	chr8	chr8	145596790	144373101	145618457	144393242	8q24	8q24	iC10
ILMN_1654545	CPSF1	ENSG00000071894	8q24.3h	chr8:145589285:145589334:-	8	145589285	145589334	HSU37012; P/cl.18; CPSF160	YES	chr8:145618477:145618526:-	8	145618477	145618526	8:144393262:144393311:-	8	144393262	144393311	-	NA	chr8	chr8	145618444	144393229	145634733	144409349	8q24	8q24	iC10
ILMN_1790797	VPS28	ENSG00000160948	8q24.3h	chr8:145620001:145620050:-	8	145620001	145620050	MGC60323	YES	chr8:145649193:145649242:-	8	145649193	145649242	8:144423810:144423859:-	8	144423810	144423859	-	NA	chr8	chr8	145648984	144423601	145653946	144428563	8q24	8q24	iC10
ILMN_2339863	VPS28	ENSG00000160948	8q24.3h	chr8:145620406:145620411:-,chr8:145620280:145620323:-	8	145620406	145620411	NA	NO	chr8:145649598:145649603:-	8	145649598	145649603	8:144424215:144424220:-	8	144424215	144424220	-	NA	chr8	chr8	145648984	144423601	145653946	144428563	8q24	8q24	iC10
ILMN_1717975	CYHR1	ENSG00000187954	8q24.3h	chr8:145660290:145660339:-	8	145660290	145660339	MGC13010; CHRP; KIAA0496	YES	chr8:145689482:145689531:-	8	145689482	145689531	8:144464099:144464148:-	8	144464099	144464148	-	NA	chr8	chr8	145674965	144449582	145691060	144465677	8q24	8q24	iC10
ILMN_1757882	PPP1R16A	ENSG00000160972	8q24.3h	chr8:145698200:145698249:+	8	145698200	145698249	MYPT3; MGC14333	YES	chr8:145727392:145727441:+	8	145727392	145727441	8:144502009:144502058:+	8	144502009	144502058	+	NA	chr8	chr8	145703352	144477969	145727504	144502121	8q24	8q24	iC10
ILMN_1718972	MFSD3	ENSG00000167700	8q24.3h	chr8:145707289:145707338:+	8	145707289	145707338		YES	chr8:145736481:145736530:+	8	145736481	145736530	8:144511098:144511147:+	8	144511098	144511147	+	NA	chr8	chr8	145734457	144509074	145736596	144511213	8q24	8q24	iC10
ILMN_1703092	RECQL4	ENSG00000160957	8q24.3h	chr8:145707910:145707959:-	8	145707910	145707959	RECQ4; RTS	YES	chr8:145737102:145737151:-	8	145737102	145737151	8:144511719:144511768:-	8	144511719	144511768	-	NA	chr8	chr8	145736671	144511288	145743229	144517845	8q24	8q24	iC10
ILMN_1678998	LRRC14	ENSG00000160959	8q24.3h	chr8:145721230:145721279:+	8	145721230	145721279	KIAA0014	YES	chr8:145750422:145750471:+	8	145750422	145750471	8:144525038:144525087:+	8	144525038	144525087	+	NA	chr8	chr8	145743376	144517992	145750562	144525178	8q24	8q24	iC10
ILMN_1693862	C8orf82	ENSG00000213563	8q24.3h	chr8:145722640:145722689:-	8	145722640	145722689		YES	chr8:145751832:145751881:-	8	145751832	145751881	8:144526448:144526497:-	8	144526448	144526497	-	NA	chr8	chr8	145751117	144525733	145754516	144529132	8q24	8q24	iC10
ILMN_1784436	KIAA1688	ENSG00000147799	8q24.3h	chr8:145725379:145725428:-	8	145725379	145725428	 ;ARHGAP39	YES	chr8:145754571:145754620:-	8	145754571	145754620	8:144529187:144529236:-	8	144529187	144529236	-	ARHGAP39	chr8	chr8	145754563	144529179	145831201	144605816	8q24	8q24	iC10
ILMN_1656404	ZNF251	ENSG00000198169	8q24.3h	chr8:145917390:145917439:-	8	145917390	145917439	FLJ34319	YES	chr8:145946581:145946630:-	8	145946581	145946630	8:144721196:144721245:-	8	144721196	144721245	-	NA	chr8	chr8	145946292	144720907	145981802	144756417	8q24	8q24	iC10
ILMN_2124816	ZNF34	ENSG00000196378	8q24.3h	chr8:145969422:145969471:-	8	145969422	145969471	MGC10520; KOX32	YES	chr8:145998618:145998667:-	8	145998618	145998667	8:144773233:144773282:-	8	144773233	144773282	-	NA	chr8	chr8	145998499	144773114	146012730	144787345	8q24	8q24	iC10
ILMN_1764721	RPL8	ENSG00000161016	8q24.3h	chr8:145986602:145986651:-	8	145986602	145986651		YES	chr8:146015798:146015847:-	8	146015798	146015847	8:144790413:144790462:-	8	144790413	144790462	-	NA	chr8	chr8	146015150	144789765	146017972	144792587	8q24	8q24	iC10
ILMN_2137066	ZNF7	ENSG00000147789	8q24.3h	chr8:146039109:146039158:+	8	146039109	146039158	HF.16; KOX4; zf30; FLJ38706	YES	chr8:146068305:146068354:+	8	146068305	146068354	8:144842920:144842969:+	8	144842920	144842969	+	NA	chr8	chr8	146052849	144827464	146072894	144847509	8q24	8q24	iC10
ILMN_2300396	COMMD5	ENSG00000170619	8q24.3h	chr8:146046783:146046832:-	8	146046783	146046832	HT002; HCARG; MGC72046; FLJ13008	YES	chr8:146075979:146076028:-	8	146075979	146076028	8:144850594:144850643:-	8	144850594	144850643	-	NA	chr8	chr8	146066427	144841042	146079121	144853736	8q24	8q24	iC10
ILMN_1757230	ZNF250	ENSG00000196150	8q24.3h	chr8:146077616:146077665:-	8	146077616	146077665	ZFP647; MGC111123; ZNF647; MGC9718	YES	chr8:146106812:146106861:-	8	146106812	146106861	8:144881427:144881476:-	8	144881427	144881476	-	NA	chr8	chr8	146101882	144876497	146127553	144902168	8q24	8q24	iC10
ILMN_2332795	ZNF16	ENSG00000170631	8q24.3h	chr8:146126644:146126693:-	8	146126644	146126693	KOX9	YES	chr8:146155840:146155889:-	8	146155840	146155889	8:144930454:144930503:-	8	144930454	144930503	-	NA	chr8	chr8	146155744	144930358	146176274	144950888	8q24	8q24	iC10
ILMN_1669275	ZNF16	ENSG00000170631	8q24.3h	chr8:146126821:146126870:-	8	146126821	146126870	NA	NO	chr8:146156017:146156066:-	8	146156017	146156066	8:144930631:144930680:-	8	144930631	144930680	-	NA	chr8	chr8	146155744	144930358	146176274	144950888	8q24	8q24	iC10
